5	0.21282	0.204101	0.01062	0.17529	0.017874	0.000317
5	0.045023	0.037036	0.01005	0.006413	0.020253	0.00032
5	0.201023	0.19225	0.01005	0.16353	0.018354	0.000316
5	0.045097	0.036995	0.010496	0.006433	0.01975	0.000316
5	0.114713	0.105727	0.009754	0.07662	0.01904	0.000313
5	0.351504	0.343292	0.011176	0.17294	0.018816	0.14036
5	0.39188	0.38348	0.010374	0.211157	0.018156	0.143793
5	0.357663	0.349521	0.010974	0.175783	0.018764	0.144
5	0.101133	0.092637	0.00935	0.064963	0.018024	0.0003
