t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
127	0.745818	0.745482	0.40105	0.744432	0.744899	0.911766	0.910602	0.413139	0.911357	0.912742	0.627674	1.17363	0.626202	0.38769	0.745533	0.443021	0.909952	0.475523	1.00045	0.99955	0.999373	1.00063	1.00128	0.998722	0.998482	1.00152	0.537974	1.85883	0.537731	1.85966	0.453699	2.2041	0.45312	2.20692	0.619113	1.61521	0.594234	1.68284	0.522581	1.91358	1.57468	1.91944	1.91911
128	0.657795	0.658752	0.300768	0.658909	0.660214	0.826883	0.825971	0.40183	0.826307	0.826771	0.537254	1.16406	0.538269	0.296394	0.65793	0.431978	0.827939	0.463782	0.998547	1.00145	0.998022	1.00198	1.0011	0.998897	0.999439	1.00056	0.456572	2.19023	0.457237	2.18705	0.486494	2.05552	0.485958	2.05779	0.550642	1.81606	0.656571	1.52306	0.560165	1.78519	1.46483	1.82185	1.82281
129	1.19507	1.19401	0.519978	1.1946	1.19689	1.4844	1.48312	0.68839	1.48462	1.48541	1.002	1.19252	1.00209	0.531776	1.20029	0.720371	1.482	0.775226	1.00088	0.999119	0.99808	1.00192	1.00086	0.999142	0.999468	1.00053	0.435487	2.29628	0.435104	2.2983	0.464149	2.15448	0.463751	2.15633	0.530665	1.88443	0.600164	1.66621	0.523094	1.9117	1.7125	2.38758	2.38653
130	1.20221	1.20247	0.528538	1.19889	1.19854	1.48644	1.4864	0.696467	1.48647	1.48952	1.0092	1.19583	1.00805	0.539747	1.20508	0.731046	1.49313	0.787766	0.99979	1.00021	1.00029	0.999706	1.00003	0.999972	0.997957	1.00205	0.439544	2.27508	0.439637	2.27461	0.468561	2.13419	0.468548	2.13425	0.535435	1.86764	0.606636	1.64843	0.527594	1.8954	1.72437	2.39805	2.3983
131	1.21917	1.21986	0.529754	1.21916	1.2193	1.50635	1.50038	0.70776	1.5063	1.51216	1.02673	1.20636	1.02741	0.55081	1.22265	0.744224	1.51033	0.797968	0.999433	1.00057	0.999885	1.00012	1.00397	0.996042	0.99613	1.00389	0.434274	2.30269	0.434521	2.30139	0.471719	2.11991	0.469852	2.12833	0.536114	1.86527	0.608699	1.64285	0.528339	1.89272	1.73612	2.42553	2.42622
132	1.22279	1.21676	0.536861	1.21536	1.22088	1.51927	1.50183	0.71911	1.50222	1.5202	1.03241	1.2073	1.02867	0.569747	1.22468	0.748195	1.52172	0.803149	1.00496	0.995064	0.995479	1.00454	1.01161	0.988523	0.988168	1.01197	0.441223	2.26643	0.439046	2.27767	0.478823	2.08846	0.473327	2.1127	0.553867	1.80549	0.610934	1.63684	0.527791	1.89469	1.74416	2.43009	2.42405
133	1.25069	1.25146	0.547683	1.24792	1.2492	1.536	1.53416	0.734659	1.54015	1.54119	1.05252	1.21256	1.05167	0.568189	1.25008	0.76615	1.53553	0.823347	0.999384	1.00062	0.99897	1.00103	1.0012	0.998806	0.999325	1.00068	0.437636	2.28501	0.437906	2.2836	0.478866	2.08827	0.478295	2.09076	0.540271	1.85092	0.612881	1.63164	0.536198	1.86498	1.76024	2.46324	2.46402
134	1.25686	1.25698	0.547958	1.257	1.25707	1.54428	1.5479	0.747411	1.54517	1.54367	1.05885	1.23212	1.05936	0.56416	1.25769	0.777882	1.54423	0.83801	0.999903	1.0001	0.999952	1.00005	0.99766	1.00235	1.00097	0.999029	0.435932	2.29394	0.435974	2.29372	0.482856	2.07101	0.483988	2.06617	0.532546	1.87777	0.618499	1.61682	0.542673	1.84273	1.78008	2.48898	2.4891
135	1.2772	1.275	0.560931	1.27326	1.27649	1.56687	1.55908	0.751907	1.55545	1.56522	1.0751	1.24175	1.0751	0.572266	1.27454	0.790349	1.56444	0.850621	1.00173	0.998276	0.997473	1.00253	1.00499	0.995033	0.99376	1.00628	0.439945	2.27301	0.439187	2.27693	0.482275	2.07351	0.479879	2.08386	0.532292	1.87867	0.620103	1.61263	0.543721	1.83918	1.80268	2.51895	2.51675
136	1.24835	1.25085	0.558506	1.24858	1.24788	1.52404	1.52741	0.75031	1.522	1.5218	1.06787	1.24197	1.05666	0.590624	1.2444	0.781478	1.52644	0.841082	0.997999	1.002	1.00056	0.999439	0.997794	1.00221	1.00013	0.999874	0.446502	2.23963	0.447397	2.23515	0.491231	2.0357	0.492317	2.03121	0.558952	1.78906	0.627998	1.59236	0.55101	1.81485	1.80047	2.49031	2.49282
137	1.30216	1.29955	0.585686	1.30217	1.30527	1.58998	1.5852	0.796618	1.58283	1.58796	1.10132	1.25755	1.10169	0.629206	1.30686	0.816272	1.58948	0.87696	1.00201	0.997995	0.997624	1.00238	1.00302	0.996993	0.996768	1.00324	0.450686	2.21884	0.449782	2.2233	0.502533	1.98992	0.501022	1.99592	0.571127	1.75092	0.624607	1.60101	0.551726	1.81249	1.84324	2.55971	2.55709
138	1.31084	1.31409	0.58577	1.31242	1.31043	1.59828	1.60607	0.810634	1.60677	1.60018	1.11074	1.26868	1.10947	0.631706	1.3126	0.827696	1.60282	0.891293	0.997526	1.00248	1.00152	0.998481	0.995154	1.00487	1.00412	0.995895	0.445762	2.24335	0.446867	2.2378	0.504732	1.98125	0.50719	1.97165	0.569375	1.75631	0.630577	1.58585	0.556079	1.7983	1.85445	2.57951	2.58276
139	1.33145	1.33239	0.611642	1.33322	1.33242	1.61743	1.62111	0.81793	1.62127	1.6186	1.12696	1.28433	1.12614	0.633645	1.32703	0.840544	1.61935	0.903632	0.999296	1.0007	1.0006	0.999402	0.997728	1.00228	1.00165	0.998354	0.459057	2.17838	0.45938	2.17685	0.504548	1.98197	0.505697	1.97747	0.562668	1.77725	0.633404	1.57877	0.558022	1.79204	1.89597	2.61578	2.61672
140	1.32459	1.32367	0.617798	1.32467	1.32705	1.61676	1.61082	0.835782	1.60508	1.61371	1.12811	1.28969	1.12636	0.644848	1.32379	0.843517	1.61776	0.905658	1.0007	0.999304	0.998206	1.0018	1.00369	0.996323	0.994654	1.00538	0.466732	2.14256	0.466408	2.14405	0.518856	1.92732	0.516947	1.93443	0.572505	1.74671	0.637199	1.56937	0.559823	1.78628	1.90749	2.61428	2.61336
141	1.35874	1.36145	0.63279	1.35897	1.35942	1.64684	1.64891	0.848118	1.64949	1.64689	1.15314	1.29849	1.15308	0.656893	1.35952	0.866717	1.64511	0.932269	0.998011	1.00199	0.999666	1.00033	0.998748	1.00125	1.00158	0.998425	0.464793	2.1515	0.465719	2.14722	0.514352	1.94419	0.514997	1.94176	0.569688	1.75535	0.637518	1.56858	0.56669	1.76463	1.93128	2.65723	2.65993
142	1.36335	1.36978	0.643366	1.36932	1.36452	1.64997	1.66064	0.861014	1.66058	1.65225	1.16046	1.29813	1.15915	0.653808	1.36553	0.879968	1.65654	0.946659	0.995307	1.00472	1.00351	0.996499	0.993577	1.00646	1.00505	0.99498	0.469687	2.12908	0.471902	2.11908	0.518483	1.9287	0.521835	1.91631	0.564043	1.77291	0.644415	1.55179	0.571469	1.74988	1.9415	2.66148	2.66791
143	1.38687	1.39428	0.644506	1.39296	1.38946	1.67151	1.68449	0.867341	1.68571	1.67349	1.18217	1.311	1.18259	0.658909	1.38932	0.89447	1.67597	0.962294	0.994687	1.00534	1.00252	0.997482	0.992295	1.00776	1.0073	0.992756	0.462251	2.16333	0.46472	2.15183	0.514899	1.94213	0.518897	1.92716	0.557175	1.79477	0.643818	1.55323	0.57417	1.74164	1.9555	2.69786	2.70527
144	1.29966	1.30032	0.63335	1.29983	1.30156	1.56705	1.56876	0.860304	1.56895	1.5694	1.14602	1.31416	1.11987	0.671222	1.30106	0.879334	1.57209	0.94369	0.999496	1.0005	0.998667	1.00133	0.998909	1.00109	0.999713	1.00029	0.487073	2.05308	0.487319	2.05205	0.548396	1.8235	0.548995	1.82151	0.599378	1.6684	0.67586	1.4796	0.600276	1.6659	1.94751	2.61382	2.61448
145	1.5204	1.52779	0.694221	1.52752	1.5239	1.8566	1.87257	0.924445	1.87036	1.8579	1.2761	1.32633	1.27652	0.735094	1.52447	0.99945	1.85821	1.07362	0.99516	1.00486	1.00238	0.997629	0.991476	1.0086	1.00671	0.993339	0.454395	2.20073	0.456605	2.19008	0.493678	2.02561	0.497922	2.00835	0.575857	1.73654	0.655604	1.52531	0.577773	1.73078	2.02055	2.84673	2.85412
146	1.524	1.5306	0.702294	1.52918	1.52512	1.86267	1.87487	0.941882	1.87637	1.86809	1.27986	1.33332	1.27828	0.734208	1.52748	1.01485	1.87447	1.08933	0.995683	1.00434	1.00267	0.99734	0.993495	1.00655	1.00443	0.995588	0.458835	2.17943	0.460824	2.17003	0.502372	1.99056	0.505661	1.97761	0.574374	1.74103	0.664394	1.50513	0.581142	1.72075	2.03561	2.85732	2.86392
147	1.55372	1.55461	0.707904	1.5533	1.55186	1.89258	1.89702	0.951459	1.89483	1.89221	1.29965	1.34862	1.29903	0.741635	1.55272	1.02788	1.9007	1.10363	0.99943	1.00057	1.00093	0.999073	0.997662	1.00234	1.00138	0.998622	0.455358	2.19608	0.455617	2.19482	0.501555	1.9938	0.502731	1.98914	0.570916	1.75157	0.661985	1.51061	0.580645	1.72222	2.05653	2.90235	2.90324
148	1.54288	1.54028	0.714112	1.54161	1.54421	1.893	1.8846	0.962461	1.8813	1.89229	1.29902	1.36554	1.29932	0.745933	1.54491	1.02688	1.89368	1.1063	1.00169	0.998316	0.998317	1.00169	1.00446	0.995564	0.994191	1.00584	0.463624	2.15692	0.462844	2.16056	0.510697	1.95811	0.508432	1.96683	0.574093	1.74188	0.664683	1.50448	0.584206	1.71172	2.07965	2.90842	2.90582
149	1.58287	1.58265	0.726973	1.58535	1.58299	1.93201	1.93532	0.976954	1.93301	1.92881	1.32702	1.37127	1.3265	0.758314	1.5814	1.05661	1.93601	1.13345	1.00014	0.999858	1.0015	0.998506	0.99829	1.00171	1.00218	0.997826	0.45934	2.17704	0.459275	2.17734	0.504803	1.98097	0.505668	1.97758	0.571664	1.74928	0.668149	1.49667	0.585456	1.70807	2.09825	2.95414	2.95392
150	1.58757	1.59107	0.733648	1.59564	1.59244	1.94765	1.95478	0.986029	1.9475	1.94228	1.33235	1.38013	1.33071	0.76289	1.59017	1.0706	1.95018	1.14924	0.9978	1.00221	1.00201	0.997994	0.996353	1.00366	1.00269	0.997318	0.461103	2.16871	0.46212	2.16394	0.50442	1.98248	0.506266	1.97524	0.573296	1.7443	0.673258	1.48531	0.5893	1.69693	2.11378	2.9677	2.9712
151	1.61455	1.61203	0.739498	1.61074	1.61314	1.96741	1.96092	0.998931	1.96289	1.96922	1.35413	1.39209	1.35327	0.769974	1.61637	1.08373	1.97923	1.16498	1.00156	0.998442	0.998514	1.00149	1.00331	0.996701	0.996787	1.00322	0.458736	2.1799	0.458022	2.1833	0.509418	1.96302	0.507738	1.96952	0.568972	1.75756	0.670472	1.49149	0.588604	1.69894	2.13158	3.00663	3.00412
152	1.57458	1.57576	0.744342	1.57487	1.57352	1.91463	1.91969	1.0031	1.9148	1.91189	1.33956	1.38903	1.32662	0.763629	1.57349	1.06564	1.9125	1.1446	0.999249	1.00075	1.00086	0.999138	0.997365	1.00264	1.00152	0.998484	0.47237	2.11698	0.472726	2.11539	0.522535	1.91375	0.523916	1.9087	0.575621	1.73725	0.677249	1.47656	0.598481	1.6709	2.13337	2.96361	2.96479
153	1.64483	1.64008	0.791859	1.64556	1.64983	2.01324	2.00359	1.0662	2.00517	2.01313	1.38254	1.40144	1.3817	0.83768	1.64843	1.1118	2.00644	1.19678	1.0029	0.997113	0.997416	1.00259	1.00481	0.995211	0.996047	1.00397	0.482817	2.07118	0.481423	2.07717	0.532145	1.87919	0.529596	1.88823	0.606267	1.64944	0.67446	1.48267	0.596469	1.67653	2.1933	3.04627	3.04152
154	1.64826	1.65301	0.804518	1.652	1.65135	2.01267	2.02024	1.08297	2.01821	2.01692	1.38876	1.4174	1.38793	0.83095	1.65364	1.1276	2.01687	1.21242	0.997127	1.00288	1.00039	0.999609	0.996256	1.00376	1.00064	0.999361	0.4867	2.05466	0.488102	2.04875	0.536062	1.86545	0.538077	1.85847	0.598696	1.6703	0.681889	1.46651	0.601141	1.6635	2.22192	3.06566	3.07041
155	1.67723	1.67761	0.814304	1.67444	1.67578	2.04181	2.04057	1.0882	2.04233	2.04404	1.408	1.42959	1.40709	0.856246	1.67683	1.14242	2.05033	1.22585	0.999777	1.00022	0.999202	1.0008	1.00061	0.999394	0.999167	1.00083	0.485396	2.06017	0.485505	2.05971	0.53328	1.87519	0.532957	1.87633	0.608524	1.64332	0.681298	1.46779	0.597881	1.67257	2.24389	3.10682	3.1072
156	1.67376	1.66558	0.813213	1.66348	1.67276	2.05888	2.03028	1.10317	2.03149	2.05983	1.41039	1.4331	1.40854	0.884886	1.67387	1.14516	2.06226	1.23114	1.00491	0.995115	0.99445	1.00558	1.01409	0.98611	0.986242	1.01395	0.488246	2.04815	0.485861	2.0582	0.543357	1.84041	0.53581	1.86633	0.628229	1.59178	0.684137	1.4617	0.596986	1.67508	2.24631	3.10685	3.09868
157	1.71204	1.70997	0.833958	1.70608	1.71021	2.08528	2.07891	1.11629	2.07776	2.08633	1.43475	1.44937	1.43324	0.888042	1.71075	1.17152	2.08849	1.25928	1.00121	0.998791	0.997584	1.00242	1.00306	0.996948	0.995891	1.00413	0.487704	2.05042	0.487114	2.05291	0.536958	1.86234	0.535319	1.86805	0.619606	1.61393	0.684801	1.46028	0.602964	1.65847	2.28332	3.1614	3.15933
158	1.72239	1.72249	0.845395	1.72081	1.72263	2.10591	2.10628	1.1246	2.10825	2.11159	1.44635	1.45318	1.4437	0.880416	1.72346	1.18796	2.10704	1.27822	0.999944	1.00006	0.998945	1.00106	0.999824	1.00018	0.998418	1.00158	0.490799	2.03749	0.490827	2.03738	0.533925	1.87292	0.534019	1.87259	0.609833	1.63979	0.689284	1.45078	0.606642	1.64842	2.29858	3.17557	3.17567
159	1.75152	1.75125	0.852749	1.74504	1.74667	2.1298	2.13012	1.14888	2.12926	2.12974	1.46417	1.46284	1.46511	0.923005	1.75059	1.20544	2.13828	1.29769	1.00015	0.999848	0.999067	1.00093	0.999851	1.00015	0.999773	1.00023	0.486937	2.05365	0.486863	2.05397	0.539353	1.85407	0.539433	1.8538	0.629989	1.58733	0.688592	1.45224	0.606887	1.64775	2.31559	3.21436	3.21409
160	1.53767	1.53613	0.836522	1.53753	1.53795	1.92243	1.92317	1.14668	1.92562	1.92541	1.25924	1.45915	1.26086	0.897453	1.53553	1.181	1.93455	1.2708	1.001	0.999003	0.999723	1.00028	0.999612	1.00039	1.00011	0.99989	0.544563	1.83634	0.54402	1.83817	0.596242	1.67717	0.596473	1.67652	0.71178	1.40493	0.769115	1.3002	0.656898	1.52231	2.29567	2.99682	2.99528
161	2.58622	2.58509	0.923981	2.59415	2.59609	3.21212	3.21029	1.22251	3.20724	3.20972	2.1703	1.48112	2.16876	0.976234	2.60381	1.33672	3.20611	1.43671	1.00044	0.999563	0.999253	1.00075	1.00057	0.999431	0.999228	1.00077	0.357426	2.79778	0.35727	2.799	0.380808	2.62599	0.380592	2.62749	0.450133	2.22156	0.513372	1.9479	0.448118	2.23156	2.4051	4.06734	4.06621
162	2.60125	2.60102	0.922022	2.5953	2.59731	3.20855	3.20901	1.23145	3.2158	3.21767	2.18352	1.49421	2.17878	0.982573	2.60535	1.34991	3.21834	1.45512	1.00009	0.999914	0.999226	1.00077	0.999855	1.00014	0.999418	1.00058	0.354484	2.821	0.354454	2.82124	0.383746	2.60589	0.383802	2.60551	0.450973	2.21743	0.518128	1.93002	0.452135	2.21173	2.41624	4.09546	4.09524
163	2.64868	2.64302	0.928611	2.64061	2.64369	3.25861	3.24876	1.24603	3.23878	3.2496	2.21208	1.49337	2.21114	0.994189	2.64059	1.36824	3.26053	1.47319	1.00214	0.997865	0.998836	1.00117	1.00303	0.996974	0.996672	1.00334	0.351345	2.84621	0.350595	2.8523	0.383541	2.60728	0.382381	2.61519	0.449627	2.22407	0.518158	1.92991	0.451827	2.21324	2.42198	4.14205	4.13639
164	2.62989	2.6191	0.936112	2.61837	2.63005	3.26596	3.22592	1.25895	3.22294	3.2634	2.219	1.50596	2.21548	0.992845	2.62577	1.3669	3.26196	1.4714	1.00412	0.995896	0.99556	1.00446	1.01241	0.98774	0.987603	1.01255	0.357417	2.79785	0.35595	2.80938	0.390261	2.56239	0.385476	2.5942	0.448139	2.23145	0.52057	1.92097	0.45108	2.2169	2.44207	4.13586	4.12506
165	2.67785	2.6766	0.962074	2.68144	2.68199	3.29215	3.28651	1.28192	3.29151	3.2945	2.25499	1.52135	2.2528	1.00815	2.68207	1.39738	3.30074	1.5066	1.00047	0.999532	0.999796	1.0002	1.00171	0.998288	0.999094	1.00091	0.359439	2.78211	0.359271	2.78341	0.390056	2.56374	0.389388	2.56813	0.447509	2.23459	0.521006	1.91936	0.456443	2.19085	2.48342	4.1992	4.19795
166	2.68833	2.69369	0.976122	2.69372	2.69288	3.30117	3.30937	1.29474	3.31239	3.31031	2.26986	1.52732	2.26899	1.04692	2.69545	1.41757	3.30879	1.52634	0.99801	1.00199	1.00031	0.999688	0.997522	1.00248	1.00063	0.99937	0.362373	2.75958	0.363096	2.75409	0.391235	2.55601	0.392207	2.54967	0.461402	2.16731	0.525913	1.90145	0.461297	2.1678	2.50344	4.21565	4.22101
167	2.72539	2.71992	0.991936	2.72034	2.72581	3.33402	3.31773	1.31253	3.31444	3.33077	2.29323	1.54548	2.29227	1.06423	2.73207	1.43427	3.3307	1.5416	1.00201	0.997993	0.99799	1.00201	1.00491	0.995113	0.995097	1.00493	0.364694	2.74203	0.363962	2.74754	0.395612	2.52773	0.393679	2.54014	0.464269	2.15392	0.524975	1.90485	0.462846	2.16055	2.53742	4.27087	4.2654
168	2.65684	2.66431	0.985254	2.66417	2.65862	3.23648	3.24103	1.30739	3.24093	3.23342	2.27987	1.5552	2.25483	1.05301	2.65745	1.41059	3.24358	1.52027	0.997197	1.00281	1.00209	0.997918	0.998596	1.00141	1.00232	0.997683	0.369798	2.70418	0.370837	2.6966	0.403387	2.47901	0.403955	2.47553	0.467003	2.14132	0.530805	1.88393	0.4687	2.13356	2.54046	4.21204	4.21951
169	2.78321	2.7786	1.03894	2.77332	2.77964	3.3853	3.37293	1.38285	3.36164	3.37602	2.33992	1.56495	2.34072	1.1264	2.77676	1.46933	3.39444	1.58242	1.00166	0.998342	0.997726	1.00228	1.00367	0.996347	0.995739	1.00428	0.373908	2.67445	0.373288	2.67889	0.409984	2.43912	0.408486	2.44806	0.48122	2.07805	0.529153	1.88981	0.466179	2.1451	2.60389	4.34817	4.34355
170	2.78134	2.78958	1.0331	2.79309	2.78603	3.39208	3.40422	1.4017	3.40166	3.39215	2.3553	1.55635	2.35366	1.143	2.79159	1.48685	3.39107	1.59872	0.997047	1.00296	1.00254	0.99747	0.996434	1.00358	1.0028	0.997206	0.370344	2.70019	0.371441	2.69222	0.411753	2.42864	0.413226	2.41998	0.485626	2.0592	0.53262	1.87751	0.47145	2.12112	2.58945	4.33769	4.34593
171	2.82803	2.83222	1.05005	2.82754	2.8233	3.42957	3.43545	1.42162	3.43997	3.43174	2.38876	1.56295	2.38754	1.18332	2.82388	1.50394	3.43006	1.61919	0.998521	1.00148	1.0015	0.998498	0.998289	1.00171	1.0024	0.997607	0.370753	2.69721	0.371302	2.69322	0.413808	2.41658	0.414517	2.41245	0.495625	2.01765	0.532578	1.87766	0.472058	2.11838	2.613	4.39098	4.39517
172	2.80984	2.80571	1.05373	2.80207	2.80548	3.41324	3.39754	1.43458	3.40722	3.41947	2.38814	1.58468	2.3886	1.19418	2.8106	1.50464	3.42202	1.62104	1.00147	0.99853	0.998788	1.00121	1.00462	0.9954	0.996418	1.0036	0.375566	2.66264	0.375014	2.66657	0.422241	2.36832	0.420299	2.37926	0.49995	2.0002	0.535346	1.86795	0.473708	2.111	2.63841	4.39452	4.39039
173	2.86955	2.87371	1.07553	2.87764	2.87248	3.47923	3.48626	1.44725	3.4849	3.47588	2.4288	1.59227	2.42899	1.2045	2.8718	1.54247	3.47791	1.6595	0.998554	1.00145	1.00179	0.998208	0.997984	1.00202	1.00259	0.997413	0.374266	2.6719	0.374808	2.66803	0.41513	2.40889	0.415968	2.40403	0.495886	2.01659	0.53711	1.86182	0.477154	2.09576	2.6678	4.46181	4.46597
174	2.87558	2.89151	1.08198	2.89152	2.87798	3.48015	3.50901	1.46451	3.50945	3.48752	2.44323	1.58835	2.44065	1.21049	2.88222	1.56214	3.49046	1.6777	0.994491	1.00554	1.0047	0.995319	0.991775	1.00829	1.00629	0.993753	0.374193	2.67242	0.376266	2.6577	0.417357	2.39603	0.420818	2.37632	0.495971	2.01625	0.541994	1.84504	0.480654	2.0805	2.67033	4.46393	4.47986
175	2.91815	2.93614	1.09576	2.93404	2.92412	3.52014	3.55011	1.47466	3.5493	3.52572	2.4784	1.61279	2.47754	1.2578	2.92662	1.57775	3.53061	1.69929	0.993871	1.00617	1.00339	0.996619	0.99156	1.00851	1.00669	0.993359	0.373196	2.67956	0.375497	2.66313	0.415384	2.40741	0.41892	2.38709	0.50768	1.96975	0.539105	1.85493	0.481302	2.0777	2.70855	4.53094	4.54893
176	2.7381	2.7402	1.07988	2.73986	2.73791	3.27936	3.28158	1.48915	3.29536	3.29592	2.4167	1.61648	2.36004	1.24369	2.74548	1.54901	3.29252	1.67261	0.999232	1.00077	1.00071	0.999289	0.999323	1.00068	0.999829	1.00017	0.394088	2.5375	0.394391	2.53555	0.453791	2.20366	0.454098	2.20217	0.526977	1.89762	0.564205	1.77241	0.508004	1.96849	2.69636	4.35458	4.35668
177	3.14812	3.16642	1.19037	3.16734	3.15368	3.83676	3.87393	1.57145	3.88325	3.85395	2.64434	1.63396	2.64294	1.30008	3.15794	1.73718	3.86161	1.87053	0.994219	1.00581	1.00433	0.995688	0.990406	1.00969	1.0076	0.992456	0.375935	2.66003	0.378121	2.64466	0.405648	2.46519	0.409577	2.44154	0.491906	2.03291	0.550098	1.81786	0.484391	2.06445	2.82433	4.78208	4.80038
178	3.15696	3.17125	1.19261	3.17164	3.16092	3.85888	3.88473	1.58467	3.88275	3.86318	2.65154	1.63442	2.64691	1.3201	3.16281	1.75355	3.88242	1.8898	0.995492	1.00453	1.00339	0.99662	0.993346	1.0067	1.00507	0.994959	0.37607	2.65908	0.377773	2.64709	0.407923	2.45144	0.410656	2.43513	0.498734	2.00508	0.554428	1.80366	0.486757	2.05441	2.82703	4.79138	4.80567
179	3.20267	3.20895	1.20665	3.21507	3.21068	3.915	3.92337	1.59765	3.91926	3.90999	2.6852	1.65517	2.68524	1.33392	3.20893	1.77444	3.90471	1.91108	0.998041	1.00196	1.00137	0.998634	0.997865	1.00214	1.00237	0.997635	0.376026	2.65939	0.376764	2.65418	0.407213	2.45572	0.408084	2.45047	0.496761	2.01304	0.552967	1.80843	0.489431	2.04319	2.86182	4.85783	4.86412
180	3.1867	3.1834	1.20517	3.18695	3.19026	3.9106	3.89039	1.60751	3.88344	3.90472	2.68338	1.6634	2.68373	1.33439	3.18696	1.77168	3.90946	1.91326	1.00104	0.998963	0.998962	1.00104	1.00519	0.994833	0.994551	1.00548	0.37858	2.64145	0.378188	2.64419	0.4132	2.42014	0.411065	2.4327	0.497215	2.0112	0.555914	1.79884	0.489393	2.04335	2.86858	4.85011	4.8468
181	3.26088	3.26468	1.23766	3.2751	3.26748	3.98674	3.99411	1.63288	3.98853	3.97647	2.73178	1.67534	2.7282	1.36802	3.26691	1.80981	3.96258	1.95492	0.998839	1.00116	1.00233	0.997675	0.998155	1.00185	1.00303	0.996977	0.379106	2.63779	0.379547	2.63472	0.408822	2.44605	0.409578	2.44154	0.501435	1.99428	0.553982	1.80511	0.493346	2.02697	2.913	4.93622	4.94002
182	3.26742	3.27598	1.23992	3.27301	3.26613	3.98933	4.00715	1.65988	4.01015	3.9989	2.74254	1.68209	2.73886	1.4241	3.2741	1.83148	4.00961	1.97345	0.997386	1.00262	1.00211	0.997898	0.995553	1.00447	1.00281	0.997194	0.378489	2.64208	0.379481	2.63518	0.414228	2.41413	0.416079	2.40339	0.519961	1.92322	0.559386	1.78767	0.49218	2.03178	2.92201	4.94951	4.95807
183	3.31461	3.31111	1.26277	3.30532	3.31283	4.03557	4.02328	1.67844	4.02435	4.03617	2.77586	1.69082	2.77384	1.46255	3.31529	1.85406	4.05461	1.99757	1.00106	0.998944	0.997734	1.00227	1.00305	0.996954	0.997072	1.00294	0.381374	2.62209	0.380972	2.62487	0.417184	2.39703	0.415913	2.40435	0.527267	1.89657	0.559245	1.78812	0.492667	2.02977	2.9536	5.00544	5.00194
184	3.22394	3.22931	1.24575	3.23004	3.22391	3.92381	3.9321	1.67505	3.93372	3.92704	2.75413	1.6925	2.724	1.44911	3.23243	1.82599	3.9394	1.97133	0.998337	1.00167	1.0019	0.998102	0.997894	1.00211	1.0017	0.998301	0.385763	2.59227	0.386405	2.58796	0.425993	2.34746	0.426892	2.34251	0.53198	1.87977	0.564899	1.77023	0.500415	1.99834	2.93824	4.91644	4.9218
185	3.37196	3.36406	1.30608	3.36548	3.37326	4.12009	4.10373	1.76488	4.11275	4.13181	2.83181	1.70759	2.82856	1.5393	3.37723	1.89685	4.12226	2.04651	1.00235	0.99766	0.997695	1.00231	1.00399	0.99603	0.995385	1.00464	0.388246	2.57569	0.387337	2.58173	0.430068	2.32522	0.42836	2.33448	0.544199	1.83756	0.561659	1.78044	0.496454	2.01429	3.01368	5.07955	5.07166
186	3.37128	3.38073	1.31743	3.38544	3.38191	4.12765	4.14052	1.78826	4.14323	4.13549	2.84347	1.71887	2.83621	1.47778	3.37553	1.91501	4.12864	2.06428	0.997205	1.0028	1.00104	0.998957	0.996891	1.00312	1.00187	0.998134	0.389689	2.56615	0.390781	2.55898	0.431893	2.31539	0.43324	2.30819	0.521038	1.91925	0.567321	1.76267	0.499991	2.00003	3.0363	5.09015	5.0996
187	3.42582	3.42593	1.35436	3.43311	3.43394	4.19676	4.19509	1.8128	4.19427	4.19895	2.88148	1.71492	2.87486	1.42603	3.42808	1.93784	4.20437	2.0923	0.99997	1.00003	0.999759	1.00024	1.0004	0.999603	0.998886	1.00112	0.395326	2.52956	0.395338	2.52948	0.432123	2.31416	0.431952	2.31507	0.496035	2.01599	0.565285	1.76902	0.497648	2.00945	3.06927	5.14074	5.14084
188	3.40946	3.39352	1.35604	3.39147	3.40675	4.19923	4.14301	1.83035	4.13571	4.19408	2.87083	1.74598	2.86351	1.42551	3.40276	1.93275	4.19737	2.08752	1.0047	0.995325	0.995515	1.00451	1.01357	0.986611	0.986084	1.01411	0.399597	2.50252	0.397729	2.51427	0.441793	2.2635	0.435878	2.29422	0.49782	2.00876	0.567996	1.76058	0.497339	2.0107	3.10203	5.15544	5.1395
